internal_entity_id,entity_type,provider_name,provider_entity_id,canonical_key,observed_name,mapping_status,mapping_confidence,model_eligible_identity
8bf0e2ca-fb4e-50f6-84de-020c17c078ac,referee,football-data.co.uk-legacy,E0:L Probert,E0:L Probert,L Probert,PROBABLE,0.65,False
1bd942c5-7a40-5490-a2fa-484c36d4fb52,referee,football-data.co.uk-legacy,E0:L Smith,E0:L Smith,L Smith,PROBABLE,0.65,False
e9ad364a-f983-571e-9d6e-b8368bdd3c4f,referee,football-data.co.uk-legacy,E0:M Atkinson,E0:M Atkinson,M Atkinson,PROBABLE,0.65,False
99555276-b8c9-5c32-8a1b-f7c57a87b058,referee,football-data.co.uk-legacy,E0:M Clattenburg,E0:M Clattenburg,M Clattenburg,PROBABLE,0.65,False
9fe0d7f0-bbc1-5099-9525-9fd9d7c96798,referee,football-data.co.uk-legacy,E0:M Dean,E0:M Dean,M Dean,PROBABLE,0.65,False
715311e6-d17b-5248-a084-34e1379b0915,referee,football-data.co.uk-legacy,E0:M Donohue,E0:M Donohue,M Donohue,PROBABLE,0.65,False
d34a7fac-2dd8-5273-80c8-35725a009792,referee,football-data.co.uk-legacy,E0:M Jones,E0:M Jones,M Jones,PROBABLE,0.65,False
9a00d46c-0405-5dd2-9297-53ea4a424781,referee,football-data.co.uk-legacy,E0:M Oliver,E0:M Oliver,M Oliver,PROBABLE,0.65,False
e2e3ebfd-ebfb-5239-a8dd-902730b7161f,referee,football-data.co.uk-legacy,E0:M Salisbury,E0:M Salisbury,M Salisbury,PROBABLE,0.65,False
3f5db739-bca4-568a-850b-5b9db6f08e32,referee,football-data.co.uk-legacy,E0:N Swarbrick,E0:N Swarbrick,N Swarbrick,PROBABLE,0.65,False
4160c3bb-e04d-5b62-bb39-cf9a0fabe0bc,referee,football-data.co.uk-legacy,E0:O Langford,E0:O Langford,O Langford,PROBABLE,0.65,False
06f1eec7-50ac-5895-9fae-7e09e8366154,referee,football-data.co.uk-legacy,E0:O Oliver,E0:O Oliver,O Oliver,PROBABLE,0.65,False
9133d2ed-91a3-53dc-bce3-b6e7094d8d84,referee,football-data.co.uk-legacy,E0:P Bankes,E0:P Bankes,P Bankes,PROBABLE,0.65,False
0b264808-399d-5af0-b07b-8cd1c75a0d65,referee,football-data.co.uk-legacy,E0:P Tierney,E0:P Tierney,P Tierney,PROBABLE,0.65,False
1c138371-5b49-532f-88d2-d8b74b7e008e,referee,football-data.co.uk-legacy,E0:R East,E0:R East,R East,PROBABLE,0.65,False
c0b82e63-7864-53e9-9e43-042845c7073c,referee,football-data.co.uk-legacy,E0:R Jones,E0:R Jones,R Jones,PROBABLE,0.65,False
b97d7aec-c39a-59cf-8123-6b1a9befbf77,referee,football-data.co.uk-legacy,E0:R Madley,E0:R Madley,R Madley,PROBABLE,0.65,False
ae4c5840-24d5-574a-a868-58a8d98a58d5,referee,football-data.co.uk-legacy,E0:R Welch,E0:R Welch,R Welch,PROBABLE,0.65,False
1682d9a8-ed76-58d6-9bfb-098a65972b82,referee,football-data.co.uk-legacy,E0:S Allison,E0:S Allison,S Allison,PROBABLE,0.65,False
f10a5896-d758-5795-8bc7-edcbe65e28f1,referee,football-data.co.uk-legacy,E0:S Attwell,E0:S Attwell,S Attwell,PROBABLE,0.65,False
32d70749-daba-5fb3-9171-6af5262b835c,referee,football-data.co.uk-legacy,E0:S Barrott,E0:S Barrott,S Barrott,PROBABLE,0.65,False
8a4eaef6-61fe-540c-a099-8719ac2cb5f0,referee,football-data.co.uk-legacy,E0:S Hooper,E0:S Hooper,S Hooper,PROBABLE,0.65,False
a2499160-1c63-5bd1-b5a3-86b027696d80,referee,football-data.co.uk-legacy,E0:S Scott,E0:S Scott,S Scott,PROBABLE,0.65,False
dc97f47e-12a4-5248-9219-27c7bd92e751,referee,football-data.co.uk-legacy,E0:S Singh,E0:S Singh,S Singh,PROBABLE,0.65,False
207aa2e4-14de-5d2f-959e-e5176a40c48c,referee,football-data.co.uk-legacy,E0:T Bramall,E0:T Bramall,T Bramall,PROBABLE,0.65,False
0c31d54a-af23-5459-b218-b929242e5d9d,referee,football-data.co.uk-legacy,E0:T Harrington,E0:T Harrington,T Harrington,PROBABLE,0.65,False
06428277-1b64-5ab9-92be-d391fd15f832,referee,football-data.co.uk-legacy,E0:T Kirk,E0:T Kirk,T Kirk,PROBABLE,0.65,False
022d4db9-8b90-5566-8faf-a755b6bdcdce,referee,football-data.co.uk-legacy,E0:T Robinson,E0:T Robinson,T Robinson,PROBABLE,0.65,False
b599f76f-423f-5eb2-a1eb-35fc17c746cb,referee,football-data.co.uk-legacy,E0:l Mason,E0:l Mason,l Mason,PROBABLE,0.65,False
ca7777cb-df4a-57b6-a105-6b7706522f4d,referee,football-data.co.uk-legacy,E1:A Backhouse,E1:A Backhouse,A Backhouse,PROBABLE,0.65,False
4d9c723c-e589-5a45-b374-75f3c1ff5f35,referee,football-data.co.uk-legacy,E1:A Chilowicz,E1:A Chilowicz,A Chilowicz,PROBABLE,0.65,False
6308ce23-bc22-5eb0-933c-0c3db712c456,referee,football-data.co.uk-legacy,E1:A Coggins,E1:A Coggins,A Coggins,PROBABLE,0.65,False
f81b4ca3-39cc-58e3-a658-a479d2c61768,referee,football-data.co.uk-legacy,E1:A Davies,E1:A Davies,A Davies,PROBABLE,0.65,False
f9b5fb71-9415-51f7-852b-d9bd3aa37e1a,referee,football-data.co.uk-legacy,E1:A Gillett,E1:A Gillett,A Gillett,PROBABLE,0.65,False
5d061a3e-973a-5245-99d9-7519e6fc65ad,referee,football-data.co.uk-legacy,E1:A Haines,E1:A Haines,A Haines,PROBABLE,0.65,False
6c64a859-b6be-552d-94b4-075032294d13,referee,football-data.co.uk-legacy,E1:A Herczeg,E1:A Herczeg,A Herczeg,PROBABLE,0.65,False
0aa7659d-0bcf-5a79-b192-eb15b333b3df,referee,football-data.co.uk-legacy,E1:A Kitchen,E1:A Kitchen,A Kitchen,PROBABLE,0.65,False
b317ef55-8bd0-55ec-aec0-9d633636e453,referee,football-data.co.uk-legacy,E1:A Madley,E1:A Madley,A Madley,PROBABLE,0.65,False
8cfd8f01-8425-5708-948f-afcab9ded8aa,referee,football-data.co.uk-legacy,E1:A Marriner,E1:A Marriner,A Marriner,PROBABLE,0.65,False
601af2f7-7034-5ee8-8b84-b39805e895fc,referee,football-data.co.uk-legacy,E1:A Martin,E1:A Martin,A Martin,PROBABLE,0.65,False
20e65c8b-4858-503b-bd39-baca64dc0133,referee,football-data.co.uk-legacy,E1:A Taylor,E1:A Taylor,A Taylor,PROBABLE,0.65,False
16bb46cb-93e5-5eba-b877-9fa0992f33c2,referee,football-data.co.uk-legacy,E1:A Woolmer,E1:A Woolmer,A Woolmer,PROBABLE,0.65,False
cf657f7f-772f-5bfd-beca-901233103c3a,referee,football-data.co.uk-legacy,E1:B Malone,E1:B Malone,B Malone,PROBABLE,0.65,False
6365cf02-b12f-59f7-93b1-6384f2ba1f72,referee,football-data.co.uk-legacy,E1:B Speedie,E1:B Speedie,B Speedie,PROBABLE,0.65,False
dc5f0509-780b-5c61-aefa-f4f2adff7ca9,referee,football-data.co.uk-legacy,E1:B Toner,E1:B Toner,B Toner,PROBABLE,0.65,False
9dcee998-4fef-5362-a9e5-01e8214b8d4f,referee,football-data.co.uk-legacy,E1:C Boyeson,E1:C Boyeson,C Boyeson,PROBABLE,0.65,False
784a8251-01fc-509f-8b16-1a2f5c12d29b,referee,football-data.co.uk-legacy,E1:C Breakspear,E1:C Breakspear,C Breakspear,PROBABLE,0.65,False
6fd94436-8e2f-5537-a846-8ec59841890d,referee,football-data.co.uk-legacy,E1:C Hicks,E1:C Hicks,C Hicks,PROBABLE,0.65,False
b813f9af-f7fa-549c-bcdc-dfb1226e24ac,referee,football-data.co.uk-legacy,E1:C Kavanagh,E1:C Kavanagh,C Kavanagh,PROBABLE,0.65,False
70a64a58-1cbb-56c2-a93f-bc2abaa3632b,referee,football-data.co.uk-legacy,E1:C Pawson,E1:C Pawson,C Pawson,PROBABLE,0.65,False
5cedb648-0c7c-5cf5-90b5-577961edff82,referee,football-data.co.uk-legacy,E1:C Sarginson,E1:C Sarginson,C Sarginson,PROBABLE,0.65,False
f2accbad-5958-5980-b148-e6aac2db8ad8,referee,football-data.co.uk-legacy,E1:D Adcock,E1:D Adcock,D Adcock,PROBABLE,0.65,False
78e3d5ea-7b09-55ca-bcb5-435748451c6c,referee,football-data.co.uk-legacy,E1:D Bond,E1:D Bond,D Bond,PROBABLE,0.65,False
57713442-c899-54b9-9824-6eecca9b2853,referee,football-data.co.uk-legacy,E1:D Coote,E1:D Coote,D Coote,PROBABLE,0.65,False
f8624ced-3194-55a8-96ac-50168b7e94c9,referee,football-data.co.uk-legacy,E1:D Deadman,E1:D Deadman,D Deadman,PROBABLE,0.65,False
b6cf1438-cb56-576d-b4c2-e8f288a260a1,referee,football-data.co.uk-legacy,E1:D Doughty,E1:D Doughty,D Doughty,PROBABLE,0.65,False
0f34599c-e5db-5b0f-91ac-ae6f34e6114b,referee,football-data.co.uk-legacy,E1:D Drysdale,E1:D Drysdale,D Drysdale,PROBABLE,0.65,False
199caa03-3f29-581b-9c33-3f84b3c57806,referee,football-data.co.uk-legacy,E1:D England,E1:D England,D England,PROBABLE,0.65,False
29650a7f-6fc6-5123-ba58-3782ceb37f31,referee,football-data.co.uk-legacy,E1:D Handley,E1:D Handley,D Handley,PROBABLE,0.65,False
c4a3f877-8a13-5d61-bc54-cf116f979709,referee,football-data.co.uk-legacy,E1:D Robinson,E1:D Robinson,D Robinson,PROBABLE,0.65,False
fb338ae1-df91-53b4-bcdc-0a51ed80ceab,referee,football-data.co.uk-legacy,E1:D Webb,E1:D Webb,D Webb,PROBABLE,0.65,False
5ba8b12a-8f50-54cb-b735-69d73134607b,referee,football-data.co.uk-legacy,E1:D Whitestone,E1:D Whitestone,D Whitestone,PROBABLE,0.65,False
62481c1a-bb44-5044-9b87-5bf167c15c34,referee,football-data.co.uk-legacy,E1:E Bell,E1:E Bell,E Bell,PROBABLE,0.65,False
57da4529-483b-5578-a80d-ab51f1f17f2e,referee,football-data.co.uk-legacy,E1:E Duckworth,E1:E Duckworth,E Duckworth,PROBABLE,0.65,False
4337d0d6-06fb-521c-b011-a8b8f47a26a0,referee,football-data.co.uk-legacy,E1:E Ilderton,E1:E Ilderton,E Ilderton,PROBABLE,0.65,False
fec799cb-51e5-5358-ad1e-ed8f9ede0a99,referee,football-data.co.uk-legacy,E1:F Graham,E1:F Graham,F Graham,PROBABLE,0.65,False
69f5a070-63b7-5e76-b559-526a144f79bb,referee,football-data.co.uk-legacy,E1:F Hallam,E1:F Hallam,F Hallam,PROBABLE,0.65,False
924ec411-9a33-5e02-b478-0a10c1c8428a,referee,football-data.co.uk-legacy,E1:G Eltringham,E1:G Eltringham,G Eltringham,PROBABLE,0.65,False
707071c5-b750-524d-98e0-2ad9f958ce9b,referee,football-data.co.uk-legacy,E1:G Horwood,E1:G Horwood,G Horwood,PROBABLE,0.65,False
2d807202-eedc-5554-bb7c-d52139f65289,referee,football-data.co.uk-legacy,E1:G Salisbury,E1:G Salisbury,G Salisbury,PROBABLE,0.65,False
10e664fd-31b7-5cd5-9d89-a779ad7766b2,referee,football-data.co.uk-legacy,E1:G Scott,E1:G Scott,G Scott,PROBABLE,0.65,False
0edee57f-2940-5ba7-b1eb-98f6448154c0,referee,football-data.co.uk-legacy,E1:G Ward,E1:G Ward,G Ward,PROBABLE,0.65,False
66a1ffe7-206a-55ac-ad49-3caf6dc63c98,referee,football-data.co.uk-legacy,E1:G Webb,E1:G Webb,G Webb,PROBABLE,0.65,False
a5c49709-30f0-5392-982f-2975410db169,referee,football-data.co.uk-legacy,E1:I Williamson,E1:I Williamson,I Williamson,PROBABLE,0.65,False
3e80d67b-f26d-5aea-94c5-06ccec36eb17,referee,football-data.co.uk-legacy,E1:J Adcock,E1:J Adcock,J Adcock,PROBABLE,0.65,False
2549ea27-84af-5784-a751-32c0e915518a,referee,football-data.co.uk-legacy,E1:J Bell,E1:J Bell,J Bell,PROBABLE,0.65,False
ed4305a5-8581-589a-b494-b58e41e0ac08,referee,football-data.co.uk-legacy,E1:J Brooks,E1:J Brooks,J Brooks,PROBABLE,0.65,False
bf32c468-4fa9-50a6-a277-c8b24a70bd17,referee,football-data.co.uk-legacy,E1:J Busby,E1:J Busby,J Busby,PROBABLE,0.65,False
f24df5c2-e3f4-59e4-a074-df61831be5dd,referee,football-data.co.uk-legacy,E1:J Duncan,E1:J Duncan,J Duncan,PROBABLE,0.65,False
79dd91df-e48a-5a09-9efa-28eaf7a6638d,referee,football-data.co.uk-legacy,E1:J Gillett,E1:J Gillett,J Gillett,PROBABLE,0.65,False
6df3c684-fbe4-5543-a5c6-55180bb88ade,referee,football-data.co.uk-legacy,E1:J Jbrooks,E1:J Jbrooks,J Jbrooks,PROBABLE,0.65,False
e7d50fd5-fa94-59b8-a389-288b00a68f24,referee,football-data.co.uk-legacy,E1:J Linington,E1:J Linington,J Linington,PROBABLE,0.65,False
7d3712fc-644e-5b3a-8885-f38e0a90e09e,referee,football-data.co.uk-legacy,E1:J Miles,E1:J Miles,J Miles,PROBABLE,0.65,False
24274129-ab94-548f-a979-cbecf5d4764b,referee,football-data.co.uk-legacy,E1:J Moss,E1:J Moss,J Moss,PROBABLE,0.65,False
8fd4aab4-a3a6-5370-82c2-4a2aafdb635e,referee,football-data.co.uk-legacy,E1:J Pawson,E1:J Pawson,J Pawson,PROBABLE,0.65,False
d3e5891d-ef32-554d-a62b-6be94f917cd0,referee,football-data.co.uk-legacy,E1:J Simpson,E1:J Simpson,J Simpson,PROBABLE,0.65,False
ae0a64aa-ceb5-51a8-ae78-3a5e93102ac1,referee,football-data.co.uk-legacy,E1:J Smith,E1:J Smith,J Smith,PROBABLE,0.65,False
3dceca5a-fab9-5f94-9409-a4fec684a3c4,referee,football-data.co.uk-legacy,E1:J jBrooks,E1:J jBrooks,J jBrooks,PROBABLE,0.65,False
d2ef3a1c-26be-5847-8f59-f083cf5324a0,referee,football-data.co.uk-legacy,E1:Jj Gillett,E1:Jj Gillett,Jj Gillett,PROBABLE,0.65,False
84817063-f99f-5ce1-943e-c892a6459d15,referee,football-data.co.uk-legacy,E1:K Friend,E1:K Friend,K Friend,PROBABLE,0.65,False
fc7e33f0-991a-5877-9168-c9fe91559dab,referee,football-data.co.uk-legacy,E1:K Hill,E1:K Hill,K Hill,PROBABLE,0.65,False
78791fed-817a-5d45-8473-f8b638139df9,referee,football-data.co.uk-legacy,E1:K Johnson,E1:K Johnson,K Johnson,PROBABLE,0.65,False
88c1cbf8-03da-5663-abee-a96fc5ba7847,referee,football-data.co.uk-legacy,E1:K Stroud,E1:K Stroud,K Stroud,PROBABLE,0.65,False
bd94defa-5b25-54df-acdf-4938fb42d179,referee,football-data.co.uk-legacy,E1:K Wright,E1:K Wright,K Wright,PROBABLE,0.65,False
66aea67e-972a-548d-bc52-b989575c0f30,referee,football-data.co.uk-legacy,E1:L Collins,E1:L Collins,L Collins,PROBABLE,0.65,False
6a99fc85-39d6-5e94-add4-51b31826aa73,referee,football-data.co.uk-legacy,E1:L Doughty,E1:L Doughty,L Doughty,PROBABLE,0.65,False
4110d969-2702-513a-957f-80f1f214231a,referee,football-data.co.uk-legacy,E1:L Linington,E1:L Linington,L Linington,PROBABLE,0.65,False
17bf91f9-b8bd-51dd-af71-a1a926c30a16,referee,football-data.co.uk-legacy,E1:L Mason,E1:L Mason,L Mason,PROBABLE,0.65,False
24dad16c-577e-5b21-90d1-e9395e206a28,referee,football-data.co.uk-legacy,E1:L Probert,E1:L Probert,L Probert,PROBABLE,0.65,False
5741d09b-e94f-5a18-94e9-5240166bf3b6,referee,football-data.co.uk-legacy,E1:L Smith,E1:L Smith,L Smith,PROBABLE,0.65,False
a88519db-d817-5f18-b35e-b7cc81a6835b,referee,football-data.co.uk-legacy,E1:L Swabey,E1:L Swabey,L Swabey,PROBABLE,0.65,False
40af7ddb-2881-5c4e-aacf-4dfb5f2f63cd,referee,football-data.co.uk-legacy,E1:M Atkinson,E1:M Atkinson,M Atkinson,PROBABLE,0.65,False
92cd58d5-63fa-577d-965c-7718b53773ae,referee,football-data.co.uk-legacy,E1:M Brown,E1:M Brown,M Brown,PROBABLE,0.65,False
84e8d1f7-75f8-5d38-b768-aaecf4a61066,referee,football-data.co.uk-legacy,E1:M Bull,E1:M Bull,M Bull,PROBABLE,0.65,False
730c6428-33ae-5974-99c0-485236749f74,referee,football-data.co.uk-legacy,E1:M Buonassisi,E1:M Buonassisi,M Buonassisi,PROBABLE,0.65,False
1981bb7e-fcca-5e8a-9fea-6a45df75481b,referee,football-data.co.uk-legacy,E1:M Clattenburg,E1:M Clattenburg,M Clattenburg,PROBABLE,0.65,False
a8816d16-9d3a-52d8-bdbc-0ddf8d960397,referee,football-data.co.uk-legacy,E1:M Corlett,E1:M Corlett,M Corlett,PROBABLE,0.65,False
3bf9f536-d0e9-59de-a864-e20f8524a516,referee,football-data.co.uk-legacy,E1:M Coy,E1:M Coy,M Coy,PROBABLE,0.65,False
6daff7d1-7e05-5bdc-af63-a449979d5213,referee,football-data.co.uk-legacy,E1:M Dean,E1:M Dean,M Dean,PROBABLE,0.65,False
7cffafde-60f8-5960-9e56-0d2d1b22168c,referee,football-data.co.uk-legacy,E1:M Donohue,E1:M Donohue,M Donohue,PROBABLE,0.65,False
c56a6c41-0e34-5bb2-8d4a-cc481f4b798b,referee,football-data.co.uk-legacy,E1:M Dwyer,E1:M Dwyer,M Dwyer,PROBABLE,0.65,False
d048ef92-ffd6-5a92-962d-8cce7a6a6ee3,referee,football-data.co.uk-legacy,E1:M Gillett,E1:M Gillett,M Gillett,PROBABLE,0.65,False
70a8fa03-8f73-56e2-a8fd-d783123d8f79,referee,football-data.co.uk-legacy,E1:M Haywood,E1:M Haywood,M Haywood,PROBABLE,0.65,False
200589ca-dbc2-552e-880b-96c5c32d0dd4,referee,football-data.co.uk-legacy,E1:M Heywood,E1:M Heywood,M Heywood,PROBABLE,0.65,False
ea030f57-88bc-58b0-86b9-9295263e3954,referee,football-data.co.uk-legacy,E1:M Jones,E1:M Jones,M Jones,PROBABLE,0.65,False
36787418-9285-5938-826e-6761335b3d99,referee,football-data.co.uk-legacy,E1:M Oliver,E1:M Oliver,M Oliver,PROBABLE,0.65,False
00371263-1ff9-5e12-adb4-a955646d5724,referee,football-data.co.uk-legacy,E1:M Salisbury,E1:M Salisbury,M Salisbury,PROBABLE,0.65,False
d483b623-de33-5d26-bba7-f8a3cc0185b3,referee,football-data.co.uk-legacy,E1:N Miller,E1:N Miller,N Miller,PROBABLE,0.65,False
4547a6c5-c443-5a34-bc24-85f542a3206b,referee,football-data.co.uk-legacy,E1:N Swarbrick,E1:N Swarbrick,N Swarbrick,PROBABLE,0.65,False
2cc20ae3-ab04-5d8d-8983-8ed55e514a2e,referee,football-data.co.uk-legacy,E1:O Langford,E1:O Langford,O Langford,PROBABLE,0.65,False
79007f80-d792-53b0-bbbf-ab551f7423e6,referee,football-data.co.uk-legacy,E1:P Bankes,E1:P Bankes,P Bankes,PROBABLE,0.65,False
d353b375-e6d2-57e0-9a03-9b24a8f9a39b,referee,football-data.co.uk-legacy,E1:P Gibbs,E1:P Gibbs,P Gibbs,PROBABLE,0.65,False
8c6ead3b-4f29-5fe2-b083-bf6249832d4d,referee,football-data.co.uk-legacy,E1:P Tierney,E1:P Tierney,P Tierney,PROBABLE,0.65,False
e35fc2c6-c275-53c0-9ddd-b9c8c2c66e7c,referee,football-data.co.uk-legacy,E1:R Atkin,E1:R Atkin,R Atkin,PROBABLE,0.65,False
a4928db2-dc49-5f6e-8b44-f33ab4f65806,referee,football-data.co.uk-legacy,E1:R Clark,E1:R Clark,R Clark,PROBABLE,0.65,False
ab68448c-33aa-5e1b-b495-ee2049a412d8,referee,football-data.co.uk-legacy,E1:R East,E1:R East,R East,PROBABLE,0.65,False
09c0f042-4112-51cd-bfef-1c32509478b0,referee,football-data.co.uk-legacy,E1:R Jones,E1:R Jones,R Jones,PROBABLE,0.65,False
ecf6d016-89e0-55ce-ab2d-5e8c7c146e1f,referee,football-data.co.uk-legacy,E1:R Joyce,E1:R Joyce,R Joyce,PROBABLE,0.65,False
8c68263c-6c05-504a-84fc-d6d7cf044d0e,referee,football-data.co.uk-legacy,E1:R Lewis,E1:R Lewis,R Lewis,PROBABLE,0.65,False
eb7ce574-0974-5fe4-8c78-9974de573025,referee,football-data.co.uk-legacy,E1:R Madley,E1:R Madley,R Madley,PROBABLE,0.65,False
f23e6f06-e5a7-51b7-8eac-f59684b49b74,referee,football-data.co.uk-legacy,E1:R Ricardo,E1:R Ricardo,R Ricardo,PROBABLE,0.65,False
2dbcf9a5-b255-5b60-8ccb-ea7d0069e833,referee,football-data.co.uk-legacy,E1:R Welch,E1:R Welch,R Welch,PROBABLE,0.65,False
fe0e9bed-6254-5c6d-a2e2-2004afff2418,referee,football-data.co.uk-legacy,E1:S Allison,E1:S Allison,S Allison,PROBABLE,0.65,False
20ac9e8b-6b13-59f6-8bf7-892904a5c283,referee,football-data.co.uk-legacy,E1:S Attwell,E1:S Attwell,S Attwell,PROBABLE,0.65,False
bd1407c8-0060-58a2-9a0e-6a21b641e939,referee,football-data.co.uk-legacy,E1:S Atwell,E1:S Atwell,S Atwell,PROBABLE,0.65,False
e40fb1da-7c77-52ab-b707-38d7f01c5570,referee,football-data.co.uk-legacy,E1:S Barrott,E1:S Barrott,S Barrott,PROBABLE,0.65,False
aa052323-e265-57c4-81f5-9f97a82ac516,referee,football-data.co.uk-legacy,E1:S Duncan,E1:S Duncan,S Duncan,PROBABLE,0.65,False
bc517b4f-c414-513d-9d76-f9466b3b4e4c,referee,football-data.co.uk-legacy,E1:S Gill,E1:S Gill,S Gill,PROBABLE,0.65,False
aa068ce4-84a8-5d87-b287-9f80fa2ee577,referee,football-data.co.uk-legacy,E1:S Hooper,E1:S Hooper,S Hooper,PROBABLE,0.65,False
c9215a4f-204f-5927-8d85-ce865dd8954e,referee,football-data.co.uk-legacy,E1:S Martin,E1:S Martin,S Martin,PROBABLE,0.65,False
2a39a548-49f4-534d-b831-4c62c25f717a,referee,football-data.co.uk-legacy,E1:S Oldham,E1:S Oldham,S Oldham,PROBABLE,0.65,False
ffb7b764-b5d6-56cd-a599-d30c9be96a6f,referee,football-data.co.uk-legacy,E1:S Stockbridge,E1:S Stockbridge,S Stockbridge,PROBABLE,0.65,False
aea5c443-966a-5bc6-bb64-24cb384e5893,referee,football-data.co.uk-legacy,E1:T Bramall,E1:T Bramall,T Bramall,PROBABLE,0.65,False
e262595f-fffe-5593-9a70-b191a8a9234c,referee,football-data.co.uk-legacy,E1:T Harrington,E1:T Harrington,T Harrington,PROBABLE,0.65,False
d890a534-2cff-5329-b1e7-254411a28d97,referee,football-data.co.uk-legacy,E1:T Kettle,E1:T Kettle,T Kettle,PROBABLE,0.65,False
841d69de-2ea0-5f1c-beb0-672970deef2e,referee,football-data.co.uk-legacy,E1:T Kirk,E1:T Kirk,T Kirk,PROBABLE,0.65,False
34fa3137-2a9c-5585-b2af-66a2356a752d,referee,football-data.co.uk-legacy,E1:T Nield,E1:T Nield,T Nield,PROBABLE,0.65,False
250f5540-e085-5d43-8771-a852d82a47d9,referee,football-data.co.uk-legacy,E1:T Parsons,E1:T Parsons,T Parsons,PROBABLE,0.65,False
0267b95f-d80e-51d5-a158-f8b8d1ce4282,referee,football-data.co.uk-legacy,E1:T Reeves,E1:T Reeves,T Reeves,PROBABLE,0.65,False
2ac00c06-6172-53a0-b736-9e440b67f4b6,referee,football-data.co.uk-legacy,E1:T Robinson,E1:T Robinson,T Robinson,PROBABLE,0.65,False
0c15f944-c4fc-58c3-9d3c-d7eba09e345f,referee,football-data.co.uk-legacy,E1:W Finnie,E1:W Finnie,W Finnie,PROBABLE,0.65,False
0b4a9772-1f79-5667-b61d-4e4bd80d0442,referee,football-data.co.uk-legacy,E1:k Stroud,E1:k Stroud,k Stroud,PROBABLE,0.65,False
