combo,profondeur,marche,n,obs,ref_aj,delta,delta_brut,z,p,blocs_coherents,blocs,fdr,stable,reportable
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,CS_SELF,929,0.26480086114101187,0.24721247993817577,0.017588381202836095,-0.0074850908642778435,1.2806409954009224,0.20031979359255891,3,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,MT1_SELF,929,0.28094725511302476,0.27256244686931674,0.00838480824370802,-0.026136543691010372,0.5914513035458656,0.5542180740909077,2,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,MT2_SELF,929,0.30893433799784714,0.30458173673890954,0.004352601258937605,-0.034830064227938384,0.2988212092317458,0.7650764672914911,2,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,O05_MT1,929,0.6835306781485468,0.7077142228795235,-0.024183544730976614,-0.03313340931743325,-1.6308001145012987,0.10293250329265513,3,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,O15_MT1,929,0.3379978471474704,0.34793366919739843,-0.009935822049928045,-0.021815483308189443,-0.6415584664316746,0.5211599076649003,1,3,False,False,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,O35,929,0.2852529601722282,0.3029292316331566,-0.017676271460928428,-0.032079250570119844,-1.190938232254979,0.2336778341437793,2,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,U15,929,0.23358449946178686,0.2364863514521629,-0.002901851990376042,0.008505241063812563,-0.2102324235652051,0.8334862746467626,2,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,O45_CARTONS,929,0.395048439181916,0.3768069258758876,0.018241513306028412,0.0312901477938462,1.1538773346233044,0.24855046271390124,2,3,False,True,False
POST_DEFAITE_LOURDE x O15_MT1_FREQ,2,BTTS_Y,929,0.5392895586652314,0.5359830138417913,0.0033065448234401718,0.0031159766463570993,0.20308520290396243,0.8390684371108921,2,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,TEAM_O15_SELF,692,0.37572254335260113,0.3779899997565718,-0.0022674564039706913,-0.04761876361359452,-0.12872075869981067,0.8975786089923186,1,3,False,False,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,CS_SELF,692,0.22254335260115607,0.24728913523191826,-0.024745782630762186,-0.04841856682970411,-1.56144403823472,0.11841901807981259,3,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,MT1_SELF,692,0.28901734104046245,0.279342807364316,0.009674533676146457,-0.024038285143587412,0.5874495186892549,0.5569018448199756,2,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,MT2_SELF,692,0.26445086705202314,0.3107953173376267,-0.04634445028560358,-0.08602848687839126,-2.745153838496357,0.006048253787810598,3,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,O05_MT1,692,0.7297687861271677,0.7157086667473037,0.014060119379863956,0.006608310690791708,0.825830275480152,0.4089003772742652,2,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,O15_MT1,692,0.3627167630057804,0.3570837037969545,0.005633059208825897,-0.0047198307135484785,0.31242802864426816,0.7547152519162654,1,3,False,False,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,O35,692,0.3265895953757225,0.3148431208546384,0.011746474521084127,-0.0073881373897005664,0.6769906889248873,0.4984118620386173,1,3,False,False,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,U15,692,0.20809248554913296,0.22818998644915228,-0.020097500900019327,-0.007509981670761334,-1.2734255647517037,0.20286707046403762,3,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,O45_CARTONS,692,0.3684971098265896,0.369655668288816,-0.0011585584622264,0.013129292001495374,-0.06350271196108327,0.9493661997720384,2,3,False,True,False
POST_DEFAITE_LOURDE x SCORING_FOU,2,BTTS_Y,692,0.5809248554913294,0.5392262903749158,0.04169856511641368,0.03856559923721403,2.2112772245210954,0.027016645522068394,3,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,TEAM_O15_SELF,1314,0.334855403348554,0.34540892368054205,-0.010553520331988031,-0.06297257043942184,-0.833424792096298,0.4046051972696194,2,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,CS_SELF,1314,0.23972602739726026,0.25215462542049866,-0.012428598023238396,-0.042277029901239965,-1.0671485915415981,0.2859047425142305,2,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,MT1_SELF,1314,0.2846270928462709,0.2636666675901421,0.02096042525612879,-0.01771729513440712,1.769376103436843,0.07683113079141402,2,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,MT2_SELF,1314,0.2694063926940639,0.2939187629295945,-0.0245123702355306,-0.07031017286279984,-2.013548949600106,0.044056910824284756,2,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,O05_MT1,1314,0.697869101978691,0.6934499594358192,0.00441914254287179,-0.0016737085736514556,0.349284911572078,0.7268754248260536,2,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,O15_MT1,1314,0.3082191780821918,0.3298992149094638,-0.021680036827271987,-0.03231099368447432,-1.6843179158590307,0.09212024479441805,2,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,O35,1314,0.2678843226788432,0.2803123019964821,-0.012427979317638893,-0.025614657741421354,-1.016542962825656,0.30937089948735386,3,3,False,True,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,U15,1314,0.2549467275494673,0.25435006562656237,0.0005966619229049175,0.008351056962481007,0.050090886207110434,0.9600499623757213,1,3,False,False,False
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,O45_CARTONS,1314,0.5312024353120244,0.38559427068022967,0.1456081646317947,0.04769114709650857,10.907496233975126,0.0,3,3,True,True,True
POST_DEFAITE_LOURDE x EQUIPE_CARTONS,2,BTTS_Y,1314,0.5525114155251142,0.5206747429951128,0.03183667253000133,0.029025456809211425,2.3193394666162797,0.020376637073054926,3,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,TEAM_O15_SELF,554,0.3483754512635379,0.35369556475974556,-0.005320113496207646,-0.09004651194202834,-0.26841525858777404,0.7883796956606903,1,3,False,False,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,CS_SELF,554,0.2490974729241877,0.25642125392875875,-0.007323781004571039,-0.05853518766537952,-0.4044859727626103,0.6858553908568548,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,MT1_SELF,554,0.2833935018050541,0.26943155955652154,0.013961942248532588,-0.051643123340865404,0.7544899495237669,0.4505550780881751,3,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,MT2_SELF,554,0.26353790613718414,0.2992108802429817,-0.03567297410579756,-0.11152222023784875,-1.873963400530562,0.060935469816640664,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,O05_MT1,554,0.6877256317689531,0.6923153808935496,-0.004589749124596532,-0.019122318107191005,-0.23530793437657957,0.8139697372610502,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,O15_MT1,554,0.29422382671480146,0.3293906139422762,-0.03516678722747474,-0.05204854280326249,-1.774405170591107,0.07599615521317715,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,O35,554,0.27617328519855594,0.2803941001599865,-0.0042208149614305635,-0.026716041777658905,-0.224211022114582,0.8225931073807522,1,3,False,False,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,U15,554,0.24187725631768953,0.25568185509797964,-0.013804598780290112,0.0029935881426432775,-0.750736854440601,0.45281103849099935,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,O45_CARTONS,554,0.40613718411552346,0.39054238098552024,0.01559480313000322,0.032082184707321715,0.7560380255870475,0.44962639741453936,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_DOMICILE,2,BTTS_Y,554,0.5342960288808665,0.5297750072301624,0.004521021650704116,0.005667585437422629,0.21416745898930534,0.8304164712855597,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,TEAM_O15_SELF,775,0.25161290322580643,0.2699105444918431,-0.01829764126603667,-0.08631358856037741,-1.1681429671882662,0.24274910116417692,3,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,CS_SELF,775,0.18838709677419355,0.1868678084177092,0.0015192883564843496,-0.042558173517382614,0.11079139049292012,0.9117817727113293,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,MT1_SELF,775,0.1767741935483871,0.19870535291668115,-0.02193115936829404,-0.07487059943029375,-1.5510455174620439,0.12089077626143352,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,MT2_SELF,775,0.2103225806451613,0.2220592595804284,-0.011736678935267114,-0.07303760458779868,-0.8007351580711495,0.42328498426703165,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,O05_MT1,775,0.6954838709677419,0.704142830359899,-0.008658959392157106,-0.009432448349799394,-0.5312139542590468,0.5952705241906118,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,O15_MT1,775,0.3329032258064516,0.3411581996641374,-0.00825497385768581,-0.011377360102203471,-0.4888359384307791,0.6249578523803108,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,O35,775,0.28903225806451616,0.29544748602040527,-0.006415227955889113,-0.011236084602479601,-0.39753666990760966,0.6909717509387958,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,U15,775,0.24774193548387097,0.2426634486213974,0.005078486862473558,0.008824801938042859,0.3329650064006594,0.7391606982372014,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,O45_CARTONS,775,0.38838709677419353,0.37131242883704635,0.01707466793714718,0.010988122902097053,0.9903861746268309,0.3219854003983067,3,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_EXTERIEUR,2,BTTS_Y,775,0.5238709677419355,0.5146626602436063,0.009208307498329238,-0.0017370122052149384,0.5145491825705111,0.6068680836429967,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,TEAM_O15_SELF,1005,0.3592039800995025,0.3474611438995522,0.011742836199950313,-0.031120191372758566,0.8115832895428241,0.41703078304076646,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,CS_SELF,1005,0.23880597014925373,0.24949892608634877,-0.010692955937095044,-0.043688455445347024,-0.8057698715039866,0.42037555311723573,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,MT1_SELF,1005,0.2845771144278607,0.26391628462054306,0.02066082980731765,-0.014830734665588652,1.5266868140737155,0.12683890781405505,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,MT2_SELF,1005,0.272636815920398,0.2944155537035126,-0.021778737783114566,-0.06193371582980811,-1.5662783994790828,0.1172834555960276,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,O05_MT1,1005,0.7213930348258707,0.6964987179064097,0.02489431691946098,0.024417841120788264,1.725671349853828,0.08440655513841744,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,O15_MT1,1005,0.34328358208955223,0.33345414435443627,0.009829437735115965,0.008987151489902478,0.6661034068934139,0.5053450070713006,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,O35,1005,0.2845771144278607,0.28474469816397013,-0.00016758373610942234,8.085221719122959e-05,-0.011935791765206412,0.9904768421465922,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,U15,1005,0.25472636815920396,0.25122131960350824,0.0035050485556957223,0.006144207729021828,0.25838713185453716,0.7961081467908868,1,3,False,False,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,O45_CARTONS,1005,0.3940298507462687,0.38150890402904025,0.01252094671722842,0.02532026979822738,0.8217646161303175,0.41121087563465997,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_COURT,2,BTTS_Y,1005,0.5283582089552239,0.5229570180787826,0.005401190876441309,0.0074287061838254065,0.3441469105509427,0.730735805564676,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,TEAM_O15_SELF,3122,0.34433055733504164,0.3519055877948054,-0.007575030459763765,-0.058893089025597756,-0.9187287245395198,0.35823748142055667,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,CS_SELF,3122,0.24855861627162076,0.2516893153498959,-0.003130699078275151,-0.03039370705328845,-0.41462366334235373,0.6784174226007955,1,3,False,False,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,MT1_SELF,3122,0.26937860345932096,0.2664060918855506,0.0029725115737703756,-0.035354943259521265,0.3858601910646436,0.6996002146406628,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,MT2_SELF,3122,0.29724535554131964,0.2974013904983902,-0.00015603495707056103,-0.044132063515941455,-0.01969687391549588,0.9842851845512022,1,3,False,False,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,O05_MT1,3122,0.6928251121076233,0.6969828364147309,-0.004157724307107591,-0.014359738691786306,-0.5082196151190697,0.6112993363120307,1,3,False,False,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,O15_MT1,3122,0.3241511851377322,0.33408891199496304,-0.009937726857230822,-0.02422534273505622,-1.1863697880997586,0.2354762973537019,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,O35,3122,0.2821909032671365,0.28594488637311705,-0.003753983105980574,-0.022986974178823616,-0.47057430095860747,0.6379447632649415,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,U15,3122,0.2418321588725176,0.25025565001153877,-0.00842349113902116,0.004806225138631853,-1.0957278107021877,0.2731979083145797,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,O45_CARTONS,3122,0.39654067905188983,0.3794811561862316,0.017059522865658205,0.025469863584617836,1.9751649245140679,0.04824943495904588,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_LONG,2,BTTS_Y,3122,0.5365150544522742,0.5248845335702169,0.011630520882057294,0.008880473178232484,1.3065578928125159,0.19136290512578258,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,TEAM_O15_SELF,1711,0.3413208649912332,0.3499057847423109,-0.008584919751077669,-0.059982027383291114,-0.7706050917690015,0.44094104222166264,3,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,CS_SELF,1711,0.2542372881355932,0.25159691669390466,0.0026403714416885493,-0.023656555256541534,0.25882853409847856,0.7957675408496083,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,MT1_SELF,1711,0.2618351841028638,0.26509523572053834,-0.0032600516176745087,-0.04211201003148246,-0.31336752240090177,0.7540014558652981,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,MT2_SELF,1711,0.2963179427235535,0.2964488692362901,-0.0001309265127366066,-0.04397185833987688,-0.012229266287876015,0.9902427004483105,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,O05_MT1,1711,0.6855639976621859,0.6960014625203105,-0.010437464858124579,-0.02280561970953965,-0.9435426206244667,0.3454034257492018,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,O15_MT1,1711,0.3191116306253653,0.3326612983968818,-0.013549667771516505,-0.02946193361311983,-1.1985435912572353,0.23070546333947162,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,O35,1711,0.2799532437171245,0.28382331719410814,-0.0038700734769836487,-0.024611929361180895,-0.35978423943646826,0.7190084901551261,1,3,False,False,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,U15,1711,0.2483927527761543,0.25150032889681656,-0.0031075761206622587,0.011182002764793308,-0.29870247206643663,0.7651670706863842,2,3,False,True,False
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,O45_CARTONS,1711,0.4172998246639392,0.38168389183930884,0.03561593282463038,0.038886896411285565,3.0490650334180125,0.002295547828732758,3,3,True,True,True
POST_DEFAITE_LOURDE x REPOS_TRES_LONG,2,BTTS_Y,1711,0.5341905318527177,0.5245791137503553,0.009611418102362435,0.00733741731814519,0.7994269729008534,0.42404287547900754,3,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,TEAM_O15_SELF,517,0.33849129593810445,0.3270378279843845,0.011453467953719931,-0.05907979173979572,0.5686932456012613,0.5695643323801414,2,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,CS_SELF,517,0.23017408123791103,0.23481423503007468,-0.004640153792163648,-0.04779234556025655,-0.255623758673369,0.798241371006223,2,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,MT1_SELF,517,0.2379110251450677,0.24554156095528332,-0.007630535810215611,-0.0640322133188396,-0.41108693520508344,0.6810087895359715,2,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,MT2_SELF,517,0.2901353965183752,0.27489215250246996,0.015243244015905266,-0.047702836291270534,0.7952759258370597,0.4264530142469216,2,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,O05_MT1,517,0.6924564796905223,0.6951964094428017,-0.0027399297522794352,-0.01410227388872487,-0.13607112855263723,0.8917650512892459,1,3,False,False,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,O15_MT1,517,0.32495164410058025,0.33274640616268514,-0.007794762062104887,-0.022979696089051538,-0.3790689076336213,0.7046366944247588,1,3,False,False,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,O35,517,0.2804642166344294,0.28456940025513416,-0.004105183620704778,-0.02210001495639652,-0.20980756958118701,0.8338178648847019,1,3,False,False,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,U15,517,0.26692456479690524,0.25194293199857687,0.01498163279832837,0.029344427722673982,0.7912866337730171,0.4287767464346173,3,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,O45_CARTONS,517,0.37524177949709864,0.3800886060169932,-0.004846826519894543,0.004033045411002467,-0.22831383282236928,0.8194022714932752,3,3,False,True,False
POST_DEFAITE_LOURDE x LUTTE_MAINTIEN,2,BTTS_Y,517,0.5241779497098646,0.5237383996604461,0.0004395500494185356,-0.0012175091941869498,0.020084583528935898,0.9839758982277411,1,3,False,False,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,TEAM_O15_SELF,403,0.2977667493796526,0.30920793891994236,-0.011441189540289776,-0.11453215789010268,-0.5090812486794446,0.6106952747782917,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,CS_SELF,403,0.22580645161290322,0.20407193166972148,0.021734519943181735,-0.0431477153020591,1.1137811747758228,0.26537307496162166,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,MT1_SELF,403,0.2109181141439206,0.22553939361325265,-0.01462127946933206,-0.0964616460120124,-0.7166322950555803,0.47360101195147086,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,MT2_SELF,403,0.2506203473945409,0.25008692532921417,0.0005334220653267496,-0.09362441257430748,0.02534154493251136,0.9797825364965687,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,O05_MT1,403,0.6923076923076923,0.7091959243484284,-0.016888232040736084,-0.02592054311002223,-0.7511343082441129,0.4525718300689765,1,3,False,False,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,O15_MT1,403,0.34491315136476425,0.35030230332767487,-0.005389151962910621,-0.015192839615276177,-0.2287432832298364,0.819068451382237,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,O35,403,0.27791563275434245,0.30614097865214857,-0.02822534589780612,-0.04424159509046699,-1.2486825784435702,0.21178119535373074,2,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,U15,403,0.22084367245657568,0.23528927875251088,-0.014445606295935193,-0.00038166313781404226,-0.6902221011276358,0.49005452680033423,3,3,False,True,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,O45_CARTONS,403,0.39950372208436724,0.37537286965816574,0.0241308524262015,0.023339164193403317,1.0060827553387564,0.31437576327062633,1,3,False,False,False
POST_DEFAITE_LOURDE x FAIBLE_VS_TOP,2,BTTS_Y,403,0.5260545905707196,0.530504826442503,-0.004450235871783392,-0.012513094263285063,-0.17979303740069952,0.8573150498956146,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,TEAM_O15_SELF,649,0.3728813559322034,0.3704260866672142,0.0024552692649891794,-0.023471629830723928,0.13424564867127498,0.8932083301577658,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,CS_SELF,649,0.2526964560862866,0.2665824719335669,-0.013886015847280275,-0.03181042816690555,-0.8225160788538757,0.4107832394195383,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,MT1_SELF,649,0.2665639445300462,0.28115965320811076,-0.014595708678064534,-0.035251316789496,-0.8491789567457112,0.3957817207462482,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,MT2_SELF,649,0.30970724191063176,0.31476230102713937,-0.00505505911650761,-0.02831108327400844,-0.2864519294231307,0.7745320062349692,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,O05_MT1,649,0.6810477657935285,0.6959742279880494,-0.014926462194520873,-0.01914220917653786,-0.8308641099873484,0.4060504006241499,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,O15_MT1,649,0.349768875192604,0.3332294804441749,0.016539394748429137,0.010880453533796852,0.9005232287314252,0.36784186936155594,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,O35,649,0.29275808936825887,0.28452672519647365,0.008231364171785216,-0.0003967513136376999,0.47092334779761025,0.6376954743467231,1,3,False,False,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,U15,649,0.25115562403698,0.2513995049574234,-0.0002438809204434178,0.004366446609729985,-0.014438987792519639,0.9884797548666235,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,O45_CARTONS,649,0.3713405238828968,0.3789456537493388,-0.0076051298664420175,0.015495705994478914,-0.40142431886725005,0.6881077477005335,2,3,False,True,False
POST_VICTOIRE_LARGE x POST_VICTOIRE_SURPRISE,2,BTTS_Y,649,0.5439137134052389,0.5262082848495182,0.01770542855572066,0.022471108224947356,0.9070129025067697,0.3643999742254096,2,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,TEAM_O15_SELF,2140,0.5327102803738317,0.5165961419952514,0.016114138378580334,0.14719818829020753,1.6077117145165465,0.10789833173700236,2,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,CS_SELF,2140,0.33925233644859815,0.3398706560296709,-0.0006183195810727793,0.07886790405117428,-0.06245018768785138,0.9502043289278672,1,3,False,False,False
POST_VICTOIRE_LARGE x FORT_MT1,2,MT1_SELF,2140,0.41915887850467287,0.3914214787082796,0.02773739979639328,0.12963577001994558,2.761098766143121,0.005760725234799979,3,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,MT2_SELF,2140,0.46448598130841123,0.4385723512406192,0.025913630067792015,0.14038642827519587,2.5619930668636544,0.01040733960517537,3,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,O05_MT1,2140,0.7565420560747663,0.7296092829538213,0.026932773120944997,0.04441848055863329,2.8276623244450136,0.00468892368944851,3,3,True,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,O15_MT1,2140,0.397196261682243,0.37611020130159434,0.02108606038064864,0.043940114932872754,2.0361819437828212,0.04173208868988931,3,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,O35,2140,0.3579439252336449,0.3406653853038962,0.017278539929748704,0.04803808445306684,1.7213330854635163,0.08519039902986436,3,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,U15,2140,0.19672897196261682,0.21132678073846453,-0.01459780877584771,-0.03489222097080594,-1.6753181058154043,0.09387183487291217,3,3,False,True,False
POST_VICTOIRE_LARGE x FORT_MT1,2,O45_CARTONS,2140,0.38177570093457946,0.3516164805946195,0.03015922033995999,0.002131944509706274,2.947736728052701,0.0032010955487242754,3,3,True,True,True
POST_VICTOIRE_LARGE x FORT_MT1,2,BTTS_Y,2140,0.5485981308411215,0.5264416906191953,0.0221564402219262,0.017974407827258676,2.0647437002917175,0.038947257367988986,3,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,TEAM_O15_SELF,365,0.4191780821917808,0.40591458610903725,0.013263496082743575,0.03573337977013269,0.5453165900650155,0.5855357959146406,1,3,False,False,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,CS_SELF,365,0.30684931506849317,0.27421399948111275,0.03263531558738042,0.049479932903987,1.4397797909983507,0.14992971046256098,3,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,MT1_SELF,365,0.34794520547945207,0.3041098683502375,0.04383533712921456,0.06131026307607157,1.8910302274350899,0.05862030929626405,2,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,MT2_SELF,365,0.336986301369863,0.34051622149310085,-0.0035299201232378286,0.016015288737438793,-0.14871081790057764,0.8817818247112066,2,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,O05_MT1,365,0.7068493150684931,0.7096862001887358,-0.002836885120242716,-0.006267049092998911,-0.1201261045648517,0.9043832536694174,1,3,False,False,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,O15_MT1,365,0.3424657534246575,0.3503714376346537,-0.007905684209996211,-0.012586513019336942,-0.31923331937703603,0.7495495925160953,2,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,O35,365,0.2876712328767123,0.3067745766811871,-0.019103343804474815,-0.02242320216191146,-0.8039771315117097,0.42141018231025873,2,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,U15,365,0.24383561643835616,0.2353255875815792,0.008510028856776958,0.012377220654037763,0.3868176903515996,0.6988911797739279,3,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,O45_CARTONS,365,0.3287671232876712,0.3711713125031715,-0.042404189215500265,-0.028878118138308873,-1.6859962587673099,0.09179651995939841,2,3,False,True,False
POST_VICTOIRE_LARGE x ENCAISSE_MT1,2,BTTS_Y,365,0.4958904109589041,0.5333396198833626,-0.03744920892445852,-0.03696021931334631,-1.440526356242505,0.14971853882566766,3,3,False,True,False
POST_VICTOIRE_LARGE x SOLIDE_MT1,2,TEAM_O15_SELF,1771,0.4968944099378882,0.49572078321803587,0.0011736267198523276,0.11960368814194366,0.10648173438634201,0.9152001468587048,2,3,False,True,False
POST_VICTOIRE_LARGE x SOLIDE_MT1,2,CS_SELF,1771,0.33766233766233766,0.3404576003674912,-0.0027952627051535117,0.07103515235165814,-0.25635695525462043,0.7976752222022636,2,3,False,True,False
